,RunId,iteration,Step,num_type_a_1,num_type_a_2,is_torus,grid_height,grid_width,immediate_killing,aggressiveness,avrg_viability_time_type_a,A1_Initial_Edge_Distance,A2_Initial_Edge_Distance,A1_Initial_Aggressiveness,A2_Initial_Competition_Index,A1_Number,A2_Number
296,1,1,1450,10,50,False,25,25,False,2.5,30,4.6,3.34,2.49,0.2,571,643
297,1,1,1460,10,50,False,25,25,False,2.5,30,4.6,3.34,2.49,0.2,568,639
298,1,1,1470,10,50,False,25,25,False,2.5,30,4.6,3.34,2.49,0.2,574,635
299,1,1,1480,10,50,False,25,25,False,2.5,30,4.6,3.34,2.49,0.2,577,642
300,1,1,1490,10,50,False,25,25,False,2.5,30,4.6,3.34,2.49,0.2,573,627
301,1,1,1500,10,50,False,25,25,False,2.5,30,4.6,3.34,2.49,0.2,580,629
302,2,2,0,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,10,50
303,2,2,10,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,18,80
304,2,2,20,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,28,110
305,2,2,30,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,37,128
306,2,2,40,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,36,150
307,2,2,50,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,49,181
308,2,2,60,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,55,208
309,2,2,70,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,73,253
310,2,2,80,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,82,287
311,2,2,90,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,102,350
312,2,2,100,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,130,411
313,2,2,110,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,154,446
314,2,2,120,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,186,530
315,2,2,130,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,220,564
316,2,2,140,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,267,628
317,2,2,150,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,327,667
318,2,2,160,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,388,731
319,2,2,170,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,460,752
320,2,2,180,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,473,723
321,2,2,190,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,503,712
322,2,2,200,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,503,705
323,2,2,210,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,499,702
324,2,2,220,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,512,690
325,2,2,230,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,526,685
326,2,2,240,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,535,667
327,2,2,250,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,540,675
328,2,2,260,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,559,653
329,2,2,270,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,569,648
330,2,2,280,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,578,620
331,2,2,290,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,591,614
332,2,2,300,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,607,598
333,2,2,310,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,613,605
334,2,2,320,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,617,590
335,2,2,330,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,621,583
336,2,2,340,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,633,590
337,2,2,350,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,636,574
338,2,2,360,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,632,571
339,2,2,370,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,644,583
340,2,2,380,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,651,564
341,2,2,390,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,652,562
342,2,2,400,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,666,552
343,2,2,410,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,674,551
344,2,2,420,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,681,532
345,2,2,430,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,695,525
346,2,2,440,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,696,524
347,2,2,450,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,696,520
348,2,2,460,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,701,505
349,2,2,470,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,710,502
350,2,2,480,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,712,494
351,2,2,490,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,726,483
352,2,2,500,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,733,490
353,2,2,510,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,732,482
354,2,2,520,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,746,474
355,2,2,530,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,747,469
356,2,2,540,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,755,470
357,2,2,550,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,750,462
358,2,2,560,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,743,464
359,2,2,570,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,758,457
360,2,2,580,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,752,452
361,2,2,590,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,769,449
362,2,2,600,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,769,448
363,2,2,610,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,761,452
364,2,2,620,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,773,447
365,2,2,630,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,772,437
366,2,2,640,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,763,440
367,2,2,650,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,780,437
368,2,2,660,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,789,430
369,2,2,670,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,788,426
370,2,2,680,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,790,420
371,2,2,690,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,797,423
372,2,2,700,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,803,411
373,2,2,710,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,805,417
374,2,2,720,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,809,414
375,2,2,730,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,798,406
376,2,2,740,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,810,405
377,2,2,750,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,803,409
378,2,2,760,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,811,416
379,2,2,770,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,810,412
380,2,2,780,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,813,409
381,2,2,790,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,813,406
382,2,2,800,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,816,404
383,2,2,810,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,820,403
384,2,2,820,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,815,399
385,2,2,830,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,824,397
386,2,2,840,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,817,398
387,2,2,850,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,807,395
388,2,2,860,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,820,400
389,2,2,870,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,812,389
390,2,2,880,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,822,398
391,2,2,890,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,807,397
392,2,2,900,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,814,399
393,2,2,910,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,821,400
394,2,2,920,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,819,402
395,2,2,930,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,814,405
396,2,2,940,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,815,401
397,2,2,950,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,813,399
398,2,2,960,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,821,400
399,2,2,970,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,816,400
400,2,2,980,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,817,397
401,2,2,990,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,813,395
402,2,2,1000,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,821,395
403,2,2,1010,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,815,406
404,2,2,1020,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,814,398
405,2,2,1030,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,818,399
406,2,2,1040,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,822,400
407,2,2,1050,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,819,394
408,2,2,1060,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,816,405
409,2,2,1070,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,822,396
410,2,2,1080,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,812,397
411,2,2,1090,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,817,403
412,2,2,1100,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,811,398
413,2,2,1110,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,812,400
414,2,2,1120,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,809,402
415,2,2,1130,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,813,401
416,2,2,1140,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,819,399
417,2,2,1150,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,818,392
418,2,2,1160,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,825,400
419,2,2,1170,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,820,396
420,2,2,1180,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,813,397
421,2,2,1190,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,821,396
422,2,2,1200,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,821,397
423,2,2,1210,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,814,404
424,2,2,1220,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,818,394
425,2,2,1230,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,822,396
426,2,2,1240,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,816,399
427,2,2,1250,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,810,402
428,2,2,1260,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,812,397
429,2,2,1270,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,810,402
430,2,2,1280,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,820,400
431,2,2,1290,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,812,402
432,2,2,1300,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,813,400
433,2,2,1310,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,817,402
434,2,2,1320,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,820,391
435,2,2,1330,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,814,397
436,2,2,1340,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,819,400
437,2,2,1350,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,813,395
438,2,2,1360,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,820,403
439,2,2,1370,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,815,401
440,2,2,1380,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,810,398
441,2,2,1390,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,820,400
442,2,2,1400,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,818,400
443,2,2,1410,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,820,399
444,2,2,1420,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,813,400
445,2,2,1430,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,817,394
446,2,2,1440,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,819,393
447,2,2,1450,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,819,399
448,2,2,1460,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,810,396
449,2,2,1470,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,818,393
450,2,2,1480,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,820,402
451,2,2,1490,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,817,395
452,2,2,1500,10,50,False,25,25,False,2.5,30,4.9,3.52,2.5,0.14,816,399
